DateTime,Nr_F,Nr_qc,Nr_C,Nox_C,NEE,NEE_qc,Rg,Temp,RH,VPD,Precip,ws,wd,ustar
2016-07-14 00:30:00,-2.955534247,0,3.55,1.03823913,NA,2,0,10.23984733,96.88124292,0.389628841798881,0.6,1.304779569,241.5767797,0.286263491
2016-07-14 01:00:00,NA,2,3.63,1.063043478,NA,0,0,10.30542942,96.47524375,0.44228803070819,0,1.059424793,269.1687673,0.320931379
2016-07-14 01:30:00,-3.569671233,1,3.5,1.009891304,NA,2,0,10.33873492,94.14003125,0.736952057747104,0.7,2.202051715,298.0096526,0.395342508
2016-07-14 02:00:00,-2.897958904,1,3.53,1.091391304,NA,1,0.1,10.23738767,93.87454733,0.765131729142427,0.7,1.63117924,282.6968907,0.349542277
2016-07-14 02:30:00,NA,2,3.83,1.091391304,NA,1,0.1,10.110912,95.50188983,0.557119487853472,0,0.580934295,285.1866559,0.214774995
2016-07-14 03:00:00,-15.69887671,1,4.01,1.091391304,NA,2,0,10.03864188,96.18750642,0.469918994812505,0.39,0.624451214,180.2375346,0.155645594
2016-07-14 03:30:00,-19.76753425,1,4.04,1.116195652,NA,1,0,9.999345533,96.58221817,0.420158786640758,0,0.407007489,136.6171702,0.176064856
2016-07-14 04:00:00,NA,1,4.29,1.144543478,NA,1,0,10.03181169,95.7846425,0.519337094407959,0,0.662769046,139.4175161,0.0842
2016-07-14 04:30:00,NA,2,4.15,1.116195652,NA,2,0.2,9.907615425,96.46636892,0.431734386305777,0,0.604100039,151.2932535,0.211856
2016-07-14 05:00:00,-14.35545205,0,4.18,0.985086957,NA,1,2.6,9.882392633,97.46956442,0.308642119410319,0.1,0.502350778,139.264592,0.16975719
2016-07-14 05:30:00,43.75726027,0,3.65,1.463456522,NA,0,8.6,9.827686208,95.87187042,0.501669155974201,0.3,2.274686149,288.4626066,0.440255885
2016-07-14 06:00:00,-5.450465753,0,3.61,1.676065217,NA,2,13.9,9.821795033,94.41477925,0.678472937023664,0.9,2.230073751,286.0652724,0.443202266
2016-07-14 06:30:00,-4.567643836,1,3.67,1.917021739,NA,2,44.7,9.881300108,95.06871875,0.601433780108211,0.5,2.154784845,272.5030368,0.332512955
2016-07-14 07:00:00,-85.21150685,0,3.62,2.129630435,NA,0,49,9.50903225,94.46761792,0.658061714994152,0.69,3.407619811,277.5929233,0.792379861
2016-07-14 07:30:00,-20.15136986,0,3.56,1.863869565,NA,0,45.5,9.1756196,93.88484642,0.711205202640516,0.9,3.302480407,283.1118294,0.762147514
2016-07-14 08:00:00,110.1608219,0,4.12,1.757565217,NA,1,69.4,9.297149425,92.58595183,0.869372944749696,0.9,2.809354254,294.7576961,0.456127749
2016-07-14 08:30:00,32.43410959,0,3.51,1.917021739,NA,0,62.5,9.48089945,89.91603908,1.19718848401642,0.79,2.927542331,303.8818266,0.710801673
2016-07-14 09:00:00,24.75739726,0,3.61,1.707956522,NA,0,133.5,9.404586342,93.00132842,0.826634141200301,0.3,2.015868534,276.6441541,0.460796269
2016-07-14 09:30:00,-2.303013699,1,3.55,1.785913043,NA,1,164.4,9.304852492,93.64273167,0.745842261538123,1.1,2.12137709,280.0431508,0.659489134
2016-07-14 10:00:00,-11.6110274,0,3.71,1.998521739,NA,1,148.9,9.356369025,92.46324125,0.887299660913752,1.19,3.066314217,288.3256785,0.611691445
2016-07-14 10:30:00,-6.77469863,0,3.46,1.90166666666667,NA,0,135.5,9.495699292,89.68813383,1.22546713278918,0.4,3.239534032,303.8962487,0.583754719
2016-07-14 11:00:00,NA,2,3.49,1.80481159433333,NA,1,108.8,9.669265617,88.79960017,1.34670451840407,0.2,3.073502751,304.5094048,0.732533144
2016-07-14 11:30:00,-7.100958904,0,3.54,1.707956522,NA,2,209.3,9.866812933,90.77231675,1.1243413595566,0.3,2.478828738,297.1213817,0.674346127
2016-07-14 12:00:00,-9.09690411,0,3.53,1.973717391,NA,0,213.2,10.28417909,89.95724975,1.25837794980308,0.6,2.288101056,296.3665235,0.61880656
2016-07-14 12:30:00,-89.62561644,0,3.53,1.736304348,NA,1,335.2,10.49042608,87.84835625,1.54377388125819,0.2,2.399048823,308.0869898,0.541469765
2016-07-14 13:00:00,-13.06960274,1,3.59,1.438652174,NA,1,227,10.30571614,90.04567525,1.24909720156934,0.2,2.607163171,291.7577466,0.698457735
2016-07-14 13:30:00,-12.82010959,0,3.64,1.839065217,NA,0,197.1,9.911199367,92.37486783,0.931852789912092,0.59,2.865644761,282.0283275,0.58657728
2016-07-14 14:00:00,-2.686849315,0,3.6,2.023326087,NA,0,123.3,10.12815941,90.96773317,1.11999749720156,1.08,2.927131219,294.0539822,0.558927562
2016-07-14 14:30:00,-89.43369863,1,3.68,1.867413043,NA,0,140.3,10.19915964,92.42436975,0.943854313043768,0.49,2.988803765,278.4955668,0.629225708
2016-07-14 15:00:00,-7.71509589,0,3.59,1.73276087,NA,1,161.7,10.28656663,91.01992167,1.12540272763533,1.37,2.081601803,298.1382847,0.463950744
2016-07-14 15:30:00,-5.028246575,0,3.65,1.73276087,NA,2,152.5,10.61331625,87.86589708,1.55424954411763,1.07,3.387376727,318.7195195,0.69831174
2016-07-14 16:00:00,-6.736315068,0,3.61,1.438652174,NA,1,281,10.13176308,89.05444267,1.35757258303951,0.1,3.202531687,296.1821532,0.675434638
2016-07-14 16:30:00,-5.450465753,1,3.61,1.304,NA,1,119.8,9.776439967,92.61316875,0.894595513542042,0.39,2.600568304,285.0158759,0.688314521
2016-07-14 17:00:00,-14.62413699,0,3.6,1.785913043,NA,1,184.7,9.569778842,89.59949258,1.2421830656582,0.78,4.473455055,319.4457486,0.910937951
2016-07-14 17:30:00,-5.987835616,1,3.66,1.389043478,NA,2,187.8,9.220975825,90.31706967,1.12959975403997,0,4.108351423,317.4254879,0.656876632
2016-07-14 18:00:00,-3.051493151,0,3.6,1.704413043,NA,1,43.8,9.481494375,85.68566708,1.69949502718885,0,3.552210795,336.5266106,0.640235539
2016-07-14 18:30:00,NA,2,3.59,1.357152174,4.024841855,1,111.9,9.3368919,83.6793185,1.91890490922171,0,2.786008638,332.8388283,0.665423735
2016-07-14 19:00:00,-3.205027397,0,3.62,1.066586957,3.811237078,0,66.3,9.159204108,84.49552608,1.80120452229583,0,2.224459624,324.2113764,0.473396025
2016-07-14 19:30:00,-14.77767123,0,3.88,1.03823913,7.794529712,1,36.3,9.347020817,82.28094458,2.08474262170412,0,2.529131739,314.008761,0.536856824
2016-07-14 20:00:00,6.29490411,1,4.33,1.11973913,2.104292543,0,12.2,9.5064472,81.11025758,2.24649197742568,0,1.664337153,306.3814657,0.355371993
2016-07-14 20:30:00,-9.423164384,1,4.36,1.091391304,9.517242893,0,1.1,9.300505092,82.47919575,2.05495866184993,0,1.439117294,305.4624061,0.335575435
2016-07-14 21:00:00,-8.847410959,1,4.31,1.250847826,NA,0,0,8.729622283,88.283666,1.32212479485419,0,0.977204264,273.6841588,0.259358227
2016-07-14 21:30:00,-9.883767123,1,4.71,1.410304348,NA,1,0,8.320444833,91.1424525,0.972135924612447,0,0.345773817,254.3343393,0.133201854
2016-07-14 22:00:00,16.65846575,1,4.55,1.544956522,NA,1,0,8.089507942,92.62726783,0.796550508935504,0,0.480297588,248.9637429,0.168699661
2016-07-14 22:30:00,NA,2,4.5,1.598108696,NA,1,0,7.543340883,95.01197375,0.519172760640347,0,0.298217525,147.6401716,0.113930001
2016-07-14 23:00:00,NA,2,5.99,1.435108696,NA,2,0,7.669159725,95.66225633,0.455392500971926,0,0.333057384,46.0207447,0.1
2016-07-14 23:30:00,-15.48776712,1,4.91,1.435108696,NA,1,0,7.711660375,96.10774583,0.4098125457648,0,0.22360616,3.22998898,0.161331771
2016-07-15 00:00:00,-2.725232877,0,4.35,1.463456522,NA,1,0,7.500721717,97.31389542,0.278765314275521,0,0.185477585,82.9682498,0.19168439
2016-07-15 00:30:00,NA,2,4.18,1.250847826,NA,1,0,7.148964167,97.59615917,0.243525446643458,0,0.36256264,308.9179757,0.120248724
2016-07-15 01:00:00,NA,1,5.03,1.304,NA,2,0,6.995296783,98.0062465,0.199858900794085,0,0.147993462,9.13796005,0.0923
2016-07-15 01:30:00,NA,0,5.25,1.304,NA,1,0,7.210281825,98.19745583,0.183380483807299,0,0.594674795,34.14346924,0.0796
2016-07-15 02:00:00,-8.463575342,1,4.89,1.463456522,NA,1,0,7.256137892,96.27206975,0.380453729865179,0,0.667023247,300.4051969,0.210091812
2016-07-15 02:30:00,NA,2,5.03,2.023326087,NA,1,0,7.509478008,93.33672183,0.691933218540426,0,0.837104516,295.0694794,0.231139478
2016-07-15 03:00:00,-53.16123288,0,5.35,2.072934783,25.90243911,0,0,7.85718075,89.219219,1.14644225818524,0,1.69695077,267.0218089,0.364064559
2016-07-15 03:30:00,-7.676712329,0,5.06,2.26073913,NA,0,0,7.2824668,92.09148758,0.808562214044267,0,0.82638869,276.4319231,0.256449248
2016-07-15 04:00:00,-8.444383562,0,5.17,2.207586957,NA,0,0,6.417471208,95.98600392,0.386660499150079,0,0.508033511,95.4456773,0.253136043
2016-07-15 04:30:00,-4.471684932,0,5.24,2.182782609,NA,0,1.8,6.40822565,97.03264733,0.285656792855891,0,0.875220866,117.0477533,0.136662862
2016-07-15 05:00:00,23.60589041,1,5.12,2.313891304,-16.26992122,1,15.9,6.463149567,97.09933392,0.280298749604101,0,0.161416782,203.8071933,0.312971085
2016-07-15 05:30:00,-17.69482192,1,5.17,2.370586957,-11.64472827,1,57.2,6.621152592,97.36849458,0.257077755757412,0,1.020486323,135.398294,0.271272375
2016-07-15 06:00:00,-17.44532877,0,5.09,2.292630435,-7.764118432,1,62.6,6.99255575,96.75221858,0.325504470987054,0,0.766942715,140.8908904,0.136908989
2016-07-15 06:30:00,-24.56547945,0,5.22,2.561934783,9.963091857,1,107.4,8.072513583,93.10777308,0.743774704660961,0,1.628883364,279.7271709,0.451607001
2016-07-15 07:00:00,-14.45141096,0,5.22,2.774543478,-1.575803206,1,134.8,8.451255717,90.71769392,1.02785441529704,0,2.136627152,271.0832126,0.446457108
2016-07-15 07:30:00,-10.61305479,0,5.4,3.093456522,-2.661767347,1,120.3,8.634080092,90.72357158,1.04003384743717,0,2.519407051,265.9580651,0.533645476
2016-07-15 08:00:00,-13.56858904,0,5.25,3.550565217,NA,2,189.7,8.983885267,89.53687558,1.20121348922395,0,2.386326542,297.5146421,0.536756456
2016-07-15 08:30:00,-14.16353425,0,4.95,3.44426087,-6.988160086,0,186,9.258142675,88.17586158,1.38285601228578,0,2.010074728,299.6655612,0.788757235
2016-07-15 09:00:00,NA,2,4.84,2.990695652,-10.96604307,0,160.3,9.499022833,87.76742583,1.4540505086193,0,1.515220594,283.9880397,0.556483166
2016-07-15 09:30:00,NA,2,4.7,2.721391304,-4.979580091,0,188.9,9.743298333,85.81092817,1.71456914553764,0,2.231211355,301.9133908,0.517678372
2016-07-15 10:00:00,-20.15136986,1,4.85,2.558391304,-5.43883051,0,121.2,9.69033065,87.90276633,1.45659973628782,0,1.586647281,272.4534468,0.45657887
2016-07-15 10:30:00,NA,2,4.72,2.880847826,-14.5717634,1,130.5,9.967198358,87.1341215,1.57823542264703,0,1.73718737,274.0444016,0.697312289
2016-07-15 11:00:00,-12.99283562,0,4.15,2.806434783,-9.758893477,0,298.4,10.70380158,81.79405742,2.34611054796265,0,2.475966553,294.438202,0.55614568
2016-07-15 11:30:00,-6.160561644,1,4.4,2.582014493,-14.71845892,0,268.3,10.85136175,81.56413983,2.39922395921188,0,1.926643255,302.5477293,0.540544169
2016-07-15 12:00:00,NA,2,4.31,2.357594203,-10.20178957,0,326.1,10.9416765,79.5892465,2.6722594865368,0,2.186828114,300.8422946,0.518686175
2016-07-15 12:30:00,NA,2,4.32,2.133173913,-13.90450546,0,208.7,11.10466892,78.39145358,2.85992445885191,0,2.384268595,308.7660137,0.524587289
2016-07-15 13:00:00,-11.13123288,0,4.38,2.108369565,-19.94536307,0,341.3,11.42322258,77.05705817,3.10144576419717,0,1.99397929,309.6062047,0.676555623
2016-07-15 13:30:00,-13.0120274,1,4.46,2.430826087,-17.19220278,0,303.9,11.1964015,79.51959,2.72718988487951,0,2.458706848,281.1553553,0.646267597
2016-07-15 14:00:00,-8.962561644,1,4.46,2.508782609,-4.229757446,0,299.5,10.6893925,80.5204155,2.50782687891114,0,2.935724307,305.0681131,0.73570204
2016-07-15 14:30:00,NA,2,4.38,2.611543478,-13.91749834,0,112.9,11.11808283,76.9358205,3.05530319176079,0,1.981353962,317.7145778,0.531454901
2016-07-15 15:00:00,NA,2,4.35,2.161521739,-18.83490141,0,304,11.764396,75.458735,3.39331362892203,0,1.788275158,280.2077959,0.57838217
2016-07-15 15:30:00,-9.595890411,0,4.32,2.108369565,-6.061862571,0,306,11.43692917,76.45350083,3.18592944241169,0,1.998281703,274.0140309,0.441795193
2016-07-15 16:00:00,-10.34436986,1,4.24,1.973717391,-0.612942762,0,122,11.24626725,75.27874342,3.3028263601451,0,2.026855671,299.4099017,0.434441799
2016-07-15 16:30:00,NA,2,3.86,1.810717391,-4.337811101,0,78.8,11.41335058,74.22185292,3.48243055611214,0,3.473201333,338.8914068,0.666264807
2016-07-15 17:00:00,NA,2,3.94,1.495347826,-6.788809321,0,160.8,11.58511467,71.35053158,3.91463237606698,0,3.327523253,326.8712338,0.639536713
2016-07-15 17:30:00,-9.480739726,0,3.95,1.389043478,-6.322617289,0,232.7,11.65879308,72.87564992,3.72436488075458,0,2.330454231,325.0088832,0.439023643
2016-07-15 18:00:00,-10.45952055,0,4.14,1.279195652,-1.015982769,1,178.7,11.24087442,75.07287575,3.32913832592449,0,3.316872006,333.9390319,0.534181766
2016-07-15 18:30:00,-7.71509589,1,4.03,1.357152174,NA,2,95,11.08051625,76.72237858,3.07588539170528,0,2.252632514,342.3207383,0.386529011
2016-07-15 19:00:00,-10.57467123,0,4.35,1.357152174,1.08602776,1,57.3,11.05049217,75.94382075,3.17242233841603,0,0.680869559,313.7458445,0.172894445
2016-07-15 19:30:00,-25.7169863,0,4.02,1.144543478,3.402152587,1,28.9,10.6334625,80.78916917,2.46401427832429,0,0.142836051,58.81089418,0.326482497
2016-07-15 20:00:00,-7.791863014,0,4.36,0.985086957,-7.819941586,1,9.8,10.0151732,86.5099735,1.66013362504554,0,0.259075558,47.53066195,0.130302929
2016-07-15 20:30:00,NA,2,4.28,0.878782609,NA,1,0.3,9.559022858,86.96750792,1.555406956156,0,0.762705823,2.86731704,0.0424
2016-07-15 21:00:00,-8.847410959,1,4.12,0.907130435,NA,2,0,9.19851255,89.976464,1.16756209328096,0,0.215790884,339.4266963,0.182609917
2016-07-15 21:30:00,-7.062575342,1,3.95,0.825630435,NA,2,0,9.3325234,88.82353075,1.31368673401634,0,0.5291127,69.42533972,0.224593645
2016-07-15 22:00:00,NA,2,4.28,1.091391304,NA,2,0,9.389639108,88.37704483,1.37143940456593,0,0.287302385,40.89554702,0.221380206
2016-07-15 22:30:00,NA,2,4.3,1.250847826,NA,1,0,9.356108208,87.86699933,1.4283882989249,0,1.226614943,10.65095188,0.0941
2016-07-15 23:00:00,-10.28679452,0,4.37,1.463456522,14.72633458,0,0,9.941563925,81.22466842,2.29917902596729,0,2.805045405,0.29447638,0.341141053
2016-07-15 23:30:00,-10.05649315,0,4.32,1.622913043,10.1659997,0,0,10.0676254,79.4417035,2.53889713096478,0,2.817696015,357.9566924,0.325061502
2016-07-16 00:00:00,-5.181780822,1,4.24,1.516608696,14.01411629,0,0,9.861484192,80.4049175,2.38669637083306,0,2.167915528,358.5596598,0.33695455
2016-07-16 00:30:00,-8.252465753,0,4.28,1.463456522,NA,1,0,9.558028233,81.97185208,2.15148635161579,0,0.963180824,6.28165767,0.258143971
2016-07-16 01:00:00,-10.3059863,0,4.35,1.275652174,9.212440906,0,0,9.674909183,81.30196867,2.24905226665103,0,1.407053219,7.92529709,0.294799669
2016-07-16 01:30:00,-10.55547945,0,4.26,1.304,19.86022625,0,0,9.779993,81.01970642,2.29919165034813,0,1.834545663,7.34782916,0.300758923
2016-07-16 02:00:00,-6.007027397,0,4.24,1.2225,NA,0,0,9.783832367,81.31176583,2.26439704627903,0,2.048517321,9.53440034,0.265985942
2016-07-16 02:30:00,-12.55142466,0,4.19,1.357152174,21.37313189,0,0,9.7433061,81.38210342,2.24973755027658,0,1.983255339,8.62640657,0.332545903
2016-07-16 03:00:00,-6.77469863,0,4.17,1.328804348,NA,0,0,10.10296643,77.64981342,2.76673850624283,0,2.653586965,3.3513404,0.25987952
2016-07-16 03:30:00,3.377753425,1,4.21,1.275652174,NA,1,0,9.93707115,76.87005392,2.83157993772935,0,2.649881111,3.71182882,0.262081272
2016-07-16 04:00:00,-5.277739726,0,4.24,1.197695652,NA,0,0,8.9219491,84.31176375,1.79354705027168,0,1.809211423,20.7070954,0.128898009
2016-07-16 04:30:00,NA,0,4.07,1.250847826,NA,2,1.3,8.428647425,87.96511675,1.3306087824245,0,0.587583392,42.37194658,0.0686
2016-07-16 05:00:00,-7.849438356,1,4.1,1.091391304,-5.506476573,0,10.4,8.262732617,89.89045458,1.10519736343338,0,0.356625436,313.5401343,0.120312001
2016-07-16 05:30:00,-13.26152055,0,4.26,0.985086957,-8.071331414,0,26.3,8.607040758,88.56560725,1.27962578268963,0,0.194571102,78.0841261,0.0919
2016-07-16 06:00:00,-15.54534247,0,4.2,0.850434783,NA,2,58.4,9.2923595,85.21587667,1.73302937654126,0,0.361672049,272.325665,0.178217991
2016-07-16 06:30:00,-20.72712329,0,4.49,1.226043478,NA,2,167.3,11.1469665,72.02050408,3.71355616101584,0,1.803690846,299.6061455,0.526987338
2016-07-16 07:00:00,27.25232877,1,4.56,1.172891304,-11.4973543,0,342.6,11.78668925,67.70719033,4.47170437001406,0,3.383638913,328.2006991,0.80889248
2016-07-16 07:30:00,-6.870657534,0,4.51,1.066586957,-10.9793567,0,458.6,11.82457575,68.21351717,4.41262932423553,0,2.431514838,318.290991,0.599297646
2016-07-16 08:00:00,-7.619136986,1,4.53,1.066586957,-15.75360043,1,338,11.83938875,67.29020142,4.54525266488464,0,1.287166254,322.2274364,0.458763348
2016-07-16 08:30:00,-13.0120274,0,4.45,0.985086957,-7.802938685,0,206.3,11.919619,63.62178917,5.08186963369866,0,2.909556107,349.357651,0.432234106
2016-07-16 09:00:00,-1.318475342,0,4.42,0.878782609,-10.64874517,0,175.6,12.00712892,63.76392842,5.09134444924801,0,3.526878416,343.0202496,0.592406681
2016-07-16 09:30:00,21.87863014,1,4.37,0.878782609,-23.80956129,0,255.1,12.47027433,61.61843258,5.55986536523273,0,3.462519602,330.7303899,0.886570959
2016-07-16 10:00:00,-9.231246575,1,4.64,0.907130435,-14.16606496,0,486.2,12.8713135,58.51370333,6.1699194400164,0,3.989344438,321.3428251,0.690151551
2016-07-16 10:30:00,NA,2,4.71,1.03823913,-11.93719736,0,411.4,13.22329917,59.91944325,6.09976091806087,0,2.523625388,315.8079515,0.588406054
2016-07-16 11:00:00,-12.47465753,0,4.65,1.091391304,-13.98733387,0,248.2,13.09082575,60.95665708,5.89066338023769,0,2.66596952,329.491022,0.587776107
2016-07-16 11:30:00,-11.15042466,1,4.85,1.091391304,-15.5546527,1,267.9,13.67172692,58.65759433,6.47856766826938,0,2.432749186,338.8690892,0.424243948
2016-07-16 12:00:00,-15.79483562,0,4.77,1.03823913,-19.03141651,0,448.2,14.14598533,56.0012225,7.11066018537464,0,3.194972407,330.7284293,0.667741414
2016-07-16 12:30:00,-23.4139726,1,4.83,1.00280434766667,-10.05606427,1,594.6,14.2185435,57.690375,6.86992434353902,0,2.776484421,324.6123014,0.302282529
2016-07-16 13:00:00,NA,2,4.9,0.967369565333333,-12.82829658,0,418.2,14.74249467,56.00666092,7.3895915904188,0,2.389178872,323.6553626,0.402423357
2016-07-16 13:30:00,NA,2,4.88,0.931934783,-15.22272366,0,330.3,15.04656758,57.37813558,7.30097205281664,0,2.306869261,306.4708564,0.573242522
2016-07-16 14:00:00,-17.65643836,0,4.99,1.03823913,-12.33645891,0,406.3,15.44707892,55.4042415,7.83836294745414,0,2.823830765,304.637411,0.592467886
2016-07-16 14:30:00,-19.19178082,1,5.09,1.091391304,-19.25645262,0,570.4,16.10514725,53.64304392,8.49854152225368,0,2.558140349,326.2191334,0.491108029
2016-07-16 15:00:00,16.88876712,1,4.97,1.279195652,-10.43856348,0,673.1,16.20306475,52.60989333,8.74241792445244,0,2.958266164,319.5690411,0.661281125
2016-07-16 15:30:00,-13.9140411,0,5.01,1.226043478,-10.66680245,0,480.9,16.35922025,52.38229433,8.87231122736912,0,2.715354954,321.4357453,0.497157882
2016-07-16 16:00:00,NA,2,5.05,1.197695652,-12.08418007,0,419.6,16.71434075,50.900832,9.35743389314577,0,2.797390307,319.3581461,0.620684086
2016-07-16 16:30:00,-5.949452055,0,4.99,1.144543478,-5.941824358,0,342.8,16.44187125,51.7198705,9.04322645196605,0,3.318855318,331.4681347,0.55288075
2016-07-16 17:00:00,-8.156506849,1,5.32,1.279195652,-7.677376015,0,251.4,16.45553533,52.88550608,8.832576441785,0,1.97035402,331.3149806,0.480876867
2016-07-16 17:30:00,-4.414109589,1,5.36,1.169347826,-2.697821441,0,203.9,16.58007725,53.53114033,8.78086555472519,0,2.404429771,315.4977881,0.35552317
2016-07-16 18:00:00,19.38369863,0,5.52,1.328804348,-2.30152597,0,185.5,16.05892108,56.70796367,7.9132579299047,0,1.727730251,326.0989879,0.356349008
2016-07-16 18:30:00,-7.542369863,0,5.23,1.304,-0.205664558,1,163.6,16.00243933,56.81922258,7.86448844836908,0,2.434066221,309.1388456,0.324720581
2016-07-16 19:00:00,-2.802,1,5.02,1.275652174,1.745018894,1,97,14.74920558,64.26458417,6.00510348078572,0,1.94296326,335.8509199,0.140019286
2016-07-16 19:30:00,-5.14339726,1,5.17,1.304,0.441846813,1,34,13.65061483,70.08730558,4.68103301846137,0,1.560994544,352.1435896,0.0747
2016-07-16 20:00:00,-1.529584932,1,5.35,1.410304348,-0.254685389,1,8.4,12.799828,74.4859455,3.77675695446497,0,1.506847204,4.60692055,0.0753
2016-07-16 20:30:00,NA,0,5.25,1.435108696,NA,1,0.2,12.29987542,76.50467342,3.36553317883286,0,1.061029477,4.52616979,0.0906
2016-07-16 21:00:00,NA,1,5.09,1.463456522,NA,1,0,11.99750042,77.66571458,3.13608222176072,0,1.216257404,357.5774455,0.0655
2016-07-16 21:30:00,-16.35139726,0,5.07,1.541413043,NA,0,0,13.31307325,70.20489117,4.5611155526263,0,2.34716164,347.8195389,0.25760855
2016-07-16 22:00:00,-8.444383562,0,5.22,1.729217391,NA,0,0,13.60888025,69.31350633,4.78908797378782,0,2.660662935,0.96653003,0.14789558
2016-07-16 22:30:00,NA,1,5.23,1.941826087,NA,2,0,13.10100975,72.07964342,4.21529050180773,0,2.11718452,1.25910112,0.0703
2016-07-16 23:00:00,-14.87363014,1,5.21,1.835521739,NA,1,0,12.28168775,77.30092792,3.2475839082886,0,1.346841276,358.6064655,0.158382667
2016-07-16 23:30:00,NA,1,5.18,1.729217391,NA,2,0,12.09832692,79.20669958,2.93919118978932,0,1.338392478,12.11555935,0.0898
2016-07-17 00:00:00,-10.32517808,1,5.49,1.729217391,NA,1,0,11.98881917,81.43024333,2.60598992812607,0,0.240653181,359.9943194,0.11138398
2016-07-17 00:30:00,-15.87160274,1,4.83,1.594565217,11.20444195,1,0,13.47127425,77.1966555,3.52702520494526,0,2.757311979,347.0468116,0.295454434
2016-07-17 01:00:00,NA,2,4.96,1.757565217,NA,0,0,13.8793105,76.37152817,3.75304944298733,0,3.041386251,354.2338815,0.248380025
2016-07-17 01:30:00,NA,2,5.12,1.782369565,NA,1,0,14.00072,75.95199658,3.84993702410373,0,2.266379481,359.6573863,0.216959953
2016-07-17 02:00:00,-5.296931507,1,5.03,1.647717391,6.923114915,0,0,14.12197433,75.760598,3.91124236622373,0,2.466686262,350.6533943,0.331510129
2016-07-17 02:30:00,-14.77767123,0,5.17,1.729217391,NA,0,0,14.18947183,75.73203467,3.93303253313404,0,2.595235262,350.6572961,0.22017348
2016-07-17 03:00:00,-4.625219178,0,5.18,1.594565217,NA,0,0,14.15602533,76.91339242,3.73346654791837,0,2.802833738,341.7770379,0.26402241
2016-07-17 03:30:00,-16.62008219,0,5.34,1.757565217,7.0657877,0,0,14.17977767,77.42123242,3.65696996600143,0,2.620649217,352.7531148,0.370903943
2016-07-17 04:00:00,-14.72009589,0,5.41,1.676065217,24.01377699,1,0,13.62748117,81.81052617,2.84218230514978,0,1.764049388,4.64938841,0.309313236
2016-07-17 04:30:00,NA,2,5.12,1.544956522,NA,1,0,12.65353825,86.97003408,1.9103552806693,0,0.400423838,216.3839469,0.0689
2016-07-17 05:00:00,NA,0,5.7,1.622913043,NA,1,1.3,12.21248517,89.22978208,1.53390010384009,0,0.27264061,327.907992,0.0904
2016-07-17 05:30:00,-25.90890411,1,5.15,1.622913043,NA,1,4.2,11.91203358,92.80390342,1.00475826102939,0.1,1.048133464,129.7760639,0.101274536
2016-07-17 06:00:00,-21.30287671,1,5.25,1.516608696,-5.70060207,0,11.6,12.00341683,90.98175817,1.26679647644183,0,0.644289878,148.8519897,0.0854
2016-07-17 06:30:00,-17.09987671,1,5.83,1.888673913,9.947230594,1,23.8,11.92908517,92.389352,1.06383758871018,0,0.269344021,209.3026099,0.0985
2016-07-17 07:00:00,-38.38356164,1,5.73,1.835521739,15.0096862,0,28.6,11.89352475,93.03406958,0.971432806670777,0,0.200092813,312.1338889,0.115382383
2016-07-17 07:30:00,-53.92890411,0,4.8,1.917021739,-5.125452967,0,73.8,12.23411283,92.72017383,1.03827505777313,0,0.945060318,174.1957183,0.321138746
2016-07-17 08:00:00,-7.177726027,0,4.84,1.785913043,-12.59520776,1,207.8,12.75452133,89.70981733,1.51870039254331,0,0.474151626,233.6551128,0.167054146
2016-07-17 08:30:00,-104.5952055,1,5.45,1.998521739,-21.40285726,1,215.8,13.46823858,87.8731685,1.87530266793125,0,0.56483414,146.6179823,0.271430615
2016-07-17 09:00:00,-19.38369863,0,4.96,2.186326087,-12.33769284,0,215,14.246005,85.59011167,2.34393996141557,0,1.298832249,238.7618126,0.384694608
2016-07-17 09:30:00,-10.90093151,0,4.82,2.345782609,-17.0744506,0,250.7,15.03533467,83.59889325,2.80741890881238,0,1.678293554,220.4857884,0.522083996
2016-07-17 10:00:00,-51.4339726,0,4.84,1.917021739,-13.65982515,0,276.3,15.2645455,83.11807558,2.93265717067386,0,2.454126391,272.5828341,0.648156543
2016-07-17 10:30:00,-13.08879452,0,4.78,1.757565217,-25.94664175,0,288.6,16.19512858,80.58481233,3.57985593410297,0,2.093008035,253.5838522,0.561597989
2016-07-17 11:00:00,-27.82808219,1,4.5,1.810717391,-37.80955814,0,539.2,16.67554258,79.11177675,3.97112206560846,0,2.445182108,258.2902445,0.849486456
2016-07-17 11:30:00,-30.13109589,0,4.41,1.516608696,-15.31138579,0,579,16.600701,79.48855558,3.88097892141053,0,2.675464602,271.6946566,0.693921977
2016-07-17 12:00:00,-7.734287671,1,4.37,1.357152174,-18.98444815,0,285.3,16.69679117,79.87906908,3.83041955746819,0,2.450486804,273.0426378,0.610939317
2016-07-17 12:30:00,-19.76753425,0,4.5,1.304,-14.91462657,1,312.7,16.56041167,81.929251,3.41042199955538,0,2.670856791,276.2597822,0.630563614
2016-07-17 13:00:00,-10.17164384,0,4.42,1.598108696,-31.57342817,0,270.6,16.64025533,82.253286,3.36632008356381,0,2.059091487,286.3327356,0.646522693
2016-07-17 13:30:00,-28.40383562,1,3.93,1.41148550733333,NA,1,376,17.44320567,77.51061875,4.48866021882761,0,2.598347932,277.6419122,0.460116308
