DateTime,FluX_tNr,Nr_F,Nr_qc,Nr_C,Nox_C,NEE,NEE_qc,Rg,Temp,RH,VPD,Precip,ws,wd,ustar,IP_lin_real,IP_mov_real,WDM_real,FDA_hh6_real,MDA_hh5_real,MDC_d3_real,MDC_d7_real,LUT_V1_d3_real,LUT_V1_d7_real,LUT_V1V2_d3_real,LUT_V1V2_d7_real,LUT_V1V2V3_d3_real,LUT_V1V2V3_d7_real,LUT_MDS_d7_real,ANN_CRU_real,ANN_all_real
2016-07-14 00:30:00,-2.95553,-2.95553,0,3.55,1.03824,NA,2,0,10.2398,96.8812,0.389629,0.6,1.30478,241.577,0.286263,-2.95553,-2.95553,-2.95553,-2.95553,-2.95553,-2.95553,-2.95553,-2.95553,-2.95553,-2.95553,-2.95553,-2.95553,-2.95553,-2.95553,-2.95553,-2.95553
2016-07-14 01:00:00,NA,NA,2,3.63,1.06304,NA,0,0,10.3054,96.4752,0.442288,0,1.05942,269.169,0.320931,-3.2626,-3.14105,-7.41283,-6.28051,-3.14105,-10.306,-7.80466,-7.75485,-8.8663,-8.95558,-8.51177,-4.81522,-6.25364,-11.6693,-3.26,-7.1
2016-07-14 01:30:00,-3.56967,-3.56967,1,3.5,1.00989,NA,2,0,10.3387,94.14,0.736952,0.7,2.20205,298.01,0.395343,-3.56967,-3.56967,-3.56967,-3.56967,-3.56967,-3.56967,-3.56967,-3.56967,-3.56967,-3.56967,-3.56967,-3.56967,-3.56967,-3.56967,-3.56967,-3.56967
2016-07-14 02:00:00,-2.89796,-2.89796,1,3.53,1.09139,NA,1,0.1,10.2374,93.8745,0.765132,0.7,1.63118,282.697,0.349542,-2.89796,-2.89796,-2.89796,-2.89796,-2.89796,-2.89796,-2.89796,-2.89796,-2.89796,-2.89796,-2.89796,-2.89796,-2.89796,-2.89796,-2.89796,-2.89796
2016-07-14 02:30:00,NA,NA,2,3.83,1.09139,NA,1,0.1,10.1109,95.5019,0.557119,0,0.580934,285.187,0.214775,-9.29842,-10.4835,-7.41283,-6.28051,-10.4835,-13.6645,-13.6645,-7.448,-9.07773,-7.85826,-7.68917,-6.80096,-6.62447,-11.9866,-4.38,-7.73
2016-07-14 03:00:00,-15.6989,-15.6989,1,4.01,1.09139,NA,2,0,10.0386,96.1875,0.469919,0.39,0.624451,180.238,0.155646,-15.6989,-15.6989,-15.6989,-15.6989,-15.6989,-15.6989,-15.6989,-15.6989,-15.6989,-15.6989,-15.6989,-15.6989,-15.6989,-15.6989,-15.6989,-15.6989
2016-07-14 03:30:00,-19.7675,-19.7675,1,4.04,1.1162,NA,1,0,9.99935,96.5822,0.420159,0,0.407007,136.617,0.176065,-19.7675,-19.7675,-19.7675,-19.7675,-19.7675,-19.7675,-19.7675,-19.7675,-19.7675,-19.7675,-19.7675,-19.7675,-19.7675,-19.7675,-19.7675,-19.7675
2016-07-14 04:00:00,NA,NA,1,4.29,1.14454,NA,1,0,10.0318,95.7846,0.519337,0,0.662769,139.418,0.0842,-17.9635,-16.6073,-7.41283,1.04595,-16.6073,-9.48074,-11.9085,-9.24405,-13.1389,-7.88613,-9.28832,-7.8081,-11.0556,-11.694,-6.44,-8.23
2016-07-14 04:30:00,NA,NA,2,4.15,1.1162,NA,2,0.2,9.90762,96.4664,0.431734,0,0.6041,151.293,0.211856,-16.1595,3.21142,-7.41283,1.04595,3.21142,-4.47168,-5.20097,-8.00155,-12.0932,-8.38075,-9.44986,-6.54714,-9.00516,-11.4902,-6.11,-10.28
2016-07-14 05:00:00,-14.3555,-14.3555,0,4.18,0.985087,NA,1,2.6,9.88239,97.4696,0.308642,0.1,0.502351,139.265,0.169757,-14.3555,-14.3555,-14.3555,-14.3555,-14.3555,-14.3555,-14.3555,-14.3555,-14.3555,-14.3555,-14.3555,-14.3555,-14.3555,-14.3555,-14.3555,-14.3555
2016-07-14 05:30:00,43.7573,43.7573,0,3.65,1.46346,NA,0,8.6,9.82769,95.8719,0.501669,0.3,2.27469,288.463,0.440256,43.7573,43.7573,43.7573,43.7573,43.7573,43.7573,43.7573,43.7573,43.7573,43.7573,43.7573,43.7573,43.7573,43.7573,43.7573,43.7573
2016-07-14 06:00:00,-5.45047,-5.45047,0,3.61,1.67607,NA,2,13.9,9.8218,94.4148,0.678473,0.9,2.23007,286.065,0.443202,-5.45047,-5.45047,-5.45047,-5.45047,-5.45047,-5.45047,-5.45047,-5.45047,-5.45047,-5.45047,-5.45047,-5.45047,-5.45047,-5.45047,-5.45047,-5.45047
2016-07-14 06:30:00,-4.56764,-4.56764,1,3.67,1.91702,NA,2,44.7,9.8813,95.0687,0.601434,0.5,2.15478,272.503,0.332513,-4.56764,-4.56764,-4.56764,-4.56764,-4.56764,-4.56764,-4.56764,-4.56764,-4.56764,-4.56764,-4.56764,-4.56764,-4.56764,-4.56764,-4.56764,-4.56764
2016-07-14 07:00:00,-85.2115,-85.2115,0,3.62,2.12963,NA,0,49,9.50903,94.4676,0.658062,0.69,3.40762,277.593,0.79238,-85.2115,-85.2115,-85.2115,-85.2115,-85.2115,-85.2115,-85.2115,-85.2115,-85.2115,-85.2115,-85.2115,-85.2115,-85.2115,-85.2115,-85.2115,-85.2115
2016-07-14 07:30:00,-20.1514,-20.1514,0,3.56,1.86387,NA,0,45.5,9.17562,93.8848,0.711205,0.9,3.30248,283.112,0.762148,-20.1514,-20.1514,-20.1514,-20.1514,-20.1514,-20.1514,-20.1514,-20.1514,-20.1514,-20.1514,-20.1514,-20.1514,-20.1514,-20.1514,-20.1514,-20.1514
2016-07-14 08:00:00,110.161,110.161,0,4.12,1.75757,NA,1,69.4,9.29715,92.586,0.869373,0.9,2.80935,294.758,0.456128,110.161,110.161,110.161,110.161,110.161,110.161,110.161,110.161,110.161,110.161,110.161,110.161,110.161,110.161,110.161,110.161
2016-07-14 08:30:00,32.4341,32.4341,0,3.51,1.91702,NA,0,62.5,9.4809,89.916,1.19719,0.79,2.92754,303.882,0.710802,32.4341,32.4341,32.4341,32.4341,32.4341,32.4341,32.4341,32.4341,32.4341,32.4341,32.4341,32.4341,32.4341,32.4341,32.4341,32.4341
2016-07-14 09:00:00,24.7574,24.7574,0,3.61,1.70796,NA,0,133.5,9.40459,93.0013,0.826634,0.3,2.01587,276.644,0.460796,24.7574,24.7574,24.7574,24.7574,24.7574,24.7574,24.7574,24.7574,24.7574,24.7574,24.7574,24.7574,24.7574,24.7574,24.7574,24.7574
2016-07-14 09:30:00,-2.30301,-2.30301,1,3.55,1.78591,NA,1,164.4,9.30485,93.6427,0.745842,1.1,2.12138,280.043,0.659489,-2.30301,-2.30301,-2.30301,-2.30301,-2.30301,-2.30301,-2.30301,-2.30301,-2.30301,-2.30301,-2.30301,-2.30301,-2.30301,-2.30301,-2.30301,-2.30301
2016-07-14 10:00:00,-11.611,-11.611,0,3.71,1.99852,NA,1,148.9,9.35637,92.4632,0.8873,1.19,3.06631,288.326,0.611691,-11.611,-11.611,-11.611,-11.611,-11.611,-11.611,-11.611,-11.611,-11.611,-11.611,-11.611,-11.611,-11.611,-11.611,-11.611,-11.611
2016-07-14 10:30:00,-6.7747,-6.7747,0,3.46,1.90167,NA,0,135.5,9.4957,89.6881,1.22547,0.4,3.23953,303.896,0.583755,-6.7747,-6.7747,-6.7747,-6.7747,-6.7747,-6.7747,-6.7747,-6.7747,-6.7747,-6.7747,-6.7747,-6.7747,-6.7747,-6.7747,-6.7747,-6.7747
2016-07-14 11:00:00,NA,NA,2,3.49,1.80481,NA,1,108.8,9.66927,88.7996,1.3467,0.2,3.0735,304.509,0.732533,-6.93783,-8.6459,-7.46697,-7.37732,-8.6459,-17.7652,-17.6104,-9.96596,-10.4443,-8.17717,-7.42996,7.31847,7.31847,-2.7924,-12.5,-9.12
2016-07-14 11:30:00,-7.10096,-7.10096,0,3.54,1.70796,NA,2,209.3,9.86681,90.7723,1.12434,0.3,2.47883,297.121,0.674346,-7.10096,-7.10096,-7.10096,-7.10096,-7.10096,-7.10096,-7.10096,-7.10096,-7.10096,-7.10096,-7.10096,-7.10096,-7.10096,-7.10096,-7.10096,-7.10096
2016-07-14 12:00:00,-9.0969,-9.0969,0,3.53,1.97372,NA,0,213.2,10.2842,89.9572,1.25838,0.6,2.2881,296.367,0.618807,-9.0969,-9.0969,-9.0969,-9.0969,-9.0969,-9.0969,-9.0969,-9.0969,-9.0969,-9.0969,-9.0969,-9.0969,-9.0969,-9.0969,-9.0969,-9.0969
2016-07-14 12:30:00,-89.6256,-89.6256,0,3.53,1.7363,NA,1,335.2,10.4904,87.8484,1.54377,0.2,2.39905,308.087,0.54147,-89.6256,-89.6256,-89.6256,-89.6256,-89.6256,-89.6256,-89.6256,-89.6256,-89.6256,-89.6256,-89.6256,-89.6256,-89.6256,-89.6256,-89.6256,-89.6256
2016-07-14 13:00:00,-13.0696,-13.0696,1,3.59,1.43865,NA,1,227,10.3057,90.0457,1.2491,0.2,2.60716,291.758,0.698458,-13.0696,-13.0696,-13.0696,-13.0696,-13.0696,-13.0696,-13.0696,-13.0696,-13.0696,-13.0696,-13.0696,-13.0696,-13.0696,-13.0696,-13.0696,-13.0696
2016-07-14 13:30:00,-12.8201,-12.8201,0,3.64,1.83907,NA,0,197.1,9.9112,92.3749,0.931853,0.59,2.86564,282.028,0.586577,-12.8201,-12.8201,-12.8201,-12.8201,-12.8201,-12.8201,-12.8201,-12.8201,-12.8201,-12.8201,-12.8201,-12.8201,-12.8201,-12.8201,-12.8201,-12.8201
2016-07-14 14:00:00,-2.68685,-2.68685,0,3.6,2.02333,NA,0,123.3,10.1282,90.9677,1.12,1.08,2.92713,294.054,0.558928,-2.68685,-2.68685,-2.68685,-2.68685,-2.68685,-2.68685,-2.68685,-2.68685,-2.68685,-2.68685,-2.68685,-2.68685,-2.68685,-2.68685,-2.68685,-2.68685
2016-07-14 14:30:00,-89.4337,-89.4337,1,3.68,1.86741,NA,0,140.3,10.1992,92.4244,0.943854,0.49,2.9888,278.496,0.629226,-89.4337,-89.4337,-89.4337,-89.4337,-89.4337,-89.4337,-89.4337,-89.4337,-89.4337,-89.4337,-89.4337,-89.4337,-89.4337,-89.4337,-89.4337,-89.4337
2016-07-14 15:00:00,-7.7151,-7.7151,0,3.59,1.73276,NA,1,161.7,10.2866,91.0199,1.1254,1.37,2.0816,298.138,0.463951,-7.7151,-7.7151,-7.7151,-7.7151,-7.7151,-7.7151,-7.7151,-7.7151,-7.7151,-7.7151,-7.7151,-7.7151,-7.7151,-7.7151,-7.7151,-7.7151
2016-07-14 15:30:00,-5.02825,-5.02825,0,3.65,1.73276,NA,2,152.5,10.6133,87.8659,1.55425,1.07,3.38738,318.72,0.698312,-5.02825,-5.02825,-5.02825,-5.02825,-5.02825,-5.02825,-5.02825,-5.02825,-5.02825,-5.02825,-5.02825,-5.02825,-5.02825,-5.02825,-5.02825,-5.02825
2016-07-14 16:00:00,-6.73632,-6.73632,0,3.61,1.43865,NA,1,281,10.1318,89.0544,1.35757,0.1,3.20253,296.182,0.675435,-6.73632,-6.73632,-6.73632,-6.73632,-6.73632,-6.73632,-6.73632,-6.73632,-6.73632,-6.73632,-6.73632,-6.73632,-6.73632,-6.73632,-6.73632,-6.73632
2016-07-14 16:30:00,-5.45047,-5.45047,1,3.61,1.304,NA,1,119.8,9.77644,92.6132,0.894596,0.39,2.60057,285.016,0.688315,-5.45047,-5.45047,-5.45047,-5.45047,-5.45047,-5.45047,-5.45047,-5.45047,-5.45047,-5.45047,-5.45047,-5.45047,-5.45047,-5.45047,-5.45047,-5.45047
2016-07-14 17:00:00,-14.6241,-14.6241,0,3.6,1.78591,NA,1,184.7,9.56978,89.5995,1.24218,0.78,4.47346,319.446,0.910938,-14.6241,-14.6241,-14.6241,-14.6241,-14.6241,-14.6241,-14.6241,-14.6241,-14.6241,-14.6241,-14.6241,-14.6241,-14.6241,-14.6241,-14.6241,-14.6241
2016-07-14 17:30:00,-5.98784,-5.98784,1,3.66,1.38904,NA,2,187.8,9.22098,90.3171,1.1296,0,4.10835,317.425,0.656877,-5.98784,-5.98784,-5.98784,-5.98784,-5.98784,-5.98784,-5.98784,-5.98784,-5.98784,-5.98784,-5.98784,-5.98784,-5.98784,-5.98784,-5.98784,-5.98784
2016-07-14 18:00:00,-3.05149,-3.05149,0,3.6,1.70441,NA,1,43.8,9.48149,85.6857,1.6995,0,3.55221,336.527,0.640236,-3.05149,-3.05149,-3.05149,-3.05149,-3.05149,-3.05149,-3.05149,-3.05149,-3.05149,-3.05149,-3.05149,-3.05149,-3.05149,-3.05149,-3.05149,-3.05149
2016-07-14 18:30:00,NA,NA,2,3.59,1.35715,4.02484,1,111.9,9.33689,83.6793,1.9189,0,2.78601,332.839,0.665424,-3.12826,-6.75551,-7.46697,-5.99167,-6.75551,-5.82151,-9.75326,-7.72741,-8.59918,-0.25717,-0.482993,-14.3107,-14.3107,-3.87994,-11.84,-9.92
2016-07-14 19:00:00,-3.20503,-3.20503,0,3.62,1.06659,3.81124,0,66.3,9.1592,84.4955,1.8012,0,2.22446,324.211,0.473396,-3.20503,-3.20503,-3.20503,-3.20503,-3.20503,-3.20503,-3.20503,-3.20503,-3.20503,-3.20503,-3.20503,-3.20503,-3.20503,-3.20503,-3.20503,-3.20503
2016-07-14 19:30:00,-14.7777,-14.7777,0,3.88,1.03824,7.79453,1,36.3,9.34702,82.2809,2.08474,0,2.52913,314.009,0.536857,-14.7777,-14.7777,-14.7777,-14.7777,-14.7777,-14.7777,-14.7777,-14.7777,-14.7777,-14.7777,-14.7777,-14.7777,-14.7777,-14.7777,-14.7777,-14.7777
2016-07-14 20:00:00,6.2949,6.2949,1,4.33,1.11974,2.10429,0,12.2,9.50645,81.1103,2.24649,0,1.66434,306.381,0.355372,6.2949,6.2949,6.2949,6.2949,6.2949,6.2949,6.2949,6.2949,6.2949,6.2949,6.2949,6.2949,6.2949,6.2949,6.2949,6.2949
2016-07-14 20:30:00,-9.42316,-9.42316,1,4.36,1.09139,9.51724,0,1.1,9.30051,82.4792,2.05496,0,1.43912,305.462,0.335575,-9.42316,-9.42316,-9.42316,-9.42316,-9.42316,-9.42316,-9.42316,-9.42316,-9.42316,-9.42316,-9.42316,-9.42316,-9.42316,-9.42316,-9.42316,-9.42316
2016-07-14 21:00:00,-8.84741,-8.84741,1,4.31,1.25085,NA,0,0,8.72962,88.2837,1.32212,0,0.977204,273.684,0.259358,-8.84741,-8.84741,-8.84741,-8.84741,-8.84741,-8.84741,-8.84741,-8.84741,-8.84741,-8.84741,-8.84741,-8.84741,-8.84741,-8.84741,-8.84741,-8.84741
2016-07-14 21:30:00,-9.88377,-9.88377,1,4.71,1.4103,NA,1,0,8.32044,91.1425,0.972136,0,0.345774,254.334,0.133202,-9.88377,-9.88377,-9.88377,-9.88377,-9.88377,-9.88377,-9.88377,-9.88377,-9.88377,-9.88377,-9.88377,-9.88377,-9.88377,-9.88377,-9.88377,-9.88377
2016-07-14 22:00:00,16.6585,16.6585,1,4.55,1.54496,NA,1,0,8.08951,92.6273,0.796551,0,0.480298,248.964,0.1687,16.6585,16.6585,16.6585,16.6585,16.6585,16.6585,16.6585,16.6585,16.6585,16.6585,16.6585,16.6585,16.6585,16.6585,16.6585,16.6585
2016-07-14 22:30:00,NA,NA,2,4.5,1.59811,NA,1,0,7.54334,95.012,0.519173,0,0.298218,147.64,0.11393,5.94305,-2.90436,-7.41283,-2.85958,-2.90436,-5.54642,-14.9696,-9.45563,-13.6042,-8.68695,-9.93659,-8.01137,-10.4338,-8.95011,-7.05,-8.87
2016-07-14 23:00:00,NA,NA,2,5.99,1.43511,NA,2,0,7.66916,95.6623,0.455393,0,0.333057,46.0207,0.1,-4.77236,-0.518178,-7.41283,-2.85958,-0.518178,-12.5802,-11.0401,-23.8724,-21.1302,-19.8379,-19.8379,-20.8615,-20.8615,-8.9227,-8.35,-9.04
2016-07-14 23:30:00,-15.4878,-15.4878,1,4.91,1.43511,NA,1,0,7.71166,96.1077,0.409813,0,0.223606,3.22999,0.161332,-15.4878,-15.4878,-15.4878,-15.4878,-15.4878,-15.4878,-15.4878,-15.4878,-15.4878,-15.4878,-15.4878,-15.4878,-15.4878,-15.4878,-15.4878,-15.4878
2016-07-15 00:00:00,-2.72523,-2.72523,0,4.35,1.46346,NA,1,0,7.50072,97.3139,0.278765,0,0.185478,82.9682,0.191684,-2.72523,-2.72523,-2.72523,-2.72523,-2.72523,-2.72523,-2.72523,-2.72523,-2.72523,-2.72523,-2.72523,-2.72523,-2.72523,-2.72523,-2.72523,-2.72523
2016-07-15 00:30:00,NA,NA,2,4.18,1.25085,NA,1,0,7.14896,97.5962,0.243525,0,0.362563,308.918,0.120249,-4.15982,-9.1065,-12.3653,-30.8124,-9.1065,-13.487,-14.2275,-10.3381,-12.783,-9.44424,-9.95387,-11.0106,-11.0934,-11.1204,-6.05,-5.79
2016-07-15 01:00:00,NA,NA,1,5.03,1.304,NA,2,0,6.9953,98.0062,0.199859,0,0.147993,9.13796,0.0923,-5.5944,-5.5944,-12.3653,-30.8124,-5.5944,-10.306,-7.80466,-16.6053,-20.2911,-13.6283,-13.7142,-14.4265,-13.8759,-8.42999,-7.95,-6.33
2016-07-15 01:30:00,NA,NA,0,5.25,1.304,NA,1,0,7.21028,98.1975,0.18338,0,0.594675,34.1435,0.0796,-7.02899,-21.45,-12.3653,-30.8124,-8.46358,-7.06258,-7.63833,-15.8108,-20.5667,-14.5346,-14.2436,-16.1352,-14.5256,-11.0865,-8.02,-6.38
2016-07-15 02:00:00,-8.46358,-8.46358,1,4.89,1.46346,NA,1,0,7.25614,96.2721,0.380454,0,0.667023,300.405,0.210092,-8.46358,-8.46358,-8.46358,-8.46358,-8.46358,-8.46358,-8.46358,-8.46358,-8.46358,-8.46358,-8.46358,-8.46358,-8.46358,-8.46358,-8.46358,-8.46358
2016-07-15 02:30:00,NA,NA,2,5.03,2.02333,NA,1,0,7.50948,93.3367,0.691933,0,0.837105,295.069,0.231139,-30.8124,-23.1005,-12.3653,-30.8124,-23.1005,-13.6645,-13.6645,-16.6053,-20.2911,-13.6283,-13.7142,-8.406,-11.0161,-8.79038,-9.94,-9.27
2016-07-15 03:00:00,-53.1612,-53.1612,0,5.35,2.07293,25.9024,0,0,7.85718,89.2192,1.14644,0,1.69695,267.022,0.364065,-53.1612,-53.1612,-53.1612,-53.1612,-53.1612,-53.1612,-53.1612,-53.1612,-53.1612,-53.1612,-53.1612,-53.1612,-53.1612,-53.1612,-53.1612,-53.1612
2016-07-15 03:30:00,-7.67671,-7.67671,0,5.06,2.26074,NA,0,0,7.28247,92.0915,0.808562,0,0.826389,276.432,0.256449,-7.67671,-7.67671,-7.67671,-7.67671,-7.67671,-7.67671,-7.67671,-7.67671,-7.67671,-7.67671,-7.67671,-7.67671,-7.67671,-7.67671,-7.67671,-7.67671
2016-07-15 04:00:00,-8.44438,-8.44438,0,5.17,2.20759,NA,0,0,6.41747,95.986,0.38666,0,0.508034,95.4457,0.253136,-8.44438,-8.44438,-8.44438,-8.44438,-8.44438,-8.44438,-8.44438,-8.44438,-8.44438,-8.44438,-8.44438,-8.44438,-8.44438,-8.44438,-8.44438,-8.44438
2016-07-15 04:30:00,-4.47168,-4.47168,0,5.24,2.18278,NA,0,1.8,6.40823,97.0326,0.285657,0,0.875221,117.048,0.136663,-4.47168,-4.47168,-4.47168,-4.47168,-4.47168,-4.47168,-4.47168,-4.47168,-4.47168,-4.47168,-4.47168,-4.47168,-4.47168,-4.47168,-4.47168,-4.47168
2016-07-15 05:00:00,23.6059,23.6059,1,5.12,2.31389,-16.2699,1,15.9,6.46315,97.0993,0.280299,0,0.161417,203.807,0.312971,23.6059,23.6059,23.6059,23.6059,23.6059,23.6059,23.6059,23.6059,23.6059,23.6059,23.6059,23.6059,23.6059,23.6059,23.6059,23.6059
2016-07-15 05:30:00,-17.6948,-17.6948,1,5.17,2.37059,-11.6447,1,57.2,6.62115,97.3685,0.257078,0,1.02049,135.398,0.271272,-17.6948,-17.6948,-17.6948,-17.6948,-17.6948,-17.6948,-17.6948,-17.6948,-17.6948,-17.6948,-17.6948,-17.6948,-17.6948,-17.6948,-17.6948,-17.6948
2016-07-15 06:00:00,-17.4453,-17.4453,0,5.09,2.29263,-7.76412,1,62.6,6.99256,96.7522,0.325504,0,0.766943,140.891,0.136909,-17.4453,-17.4453,-17.4453,-17.4453,-17.4453,-17.4453,-17.4453,-17.4453,-17.4453,-17.4453,-17.4453,-17.4453,-17.4453,-17.4453,-17.4453,-17.4453
2016-07-15 06:30:00,-24.5655,-24.5655,0,5.22,2.56193,9.96309,1,107.4,8.07251,93.1078,0.743775,0,1.62888,279.727,0.451607,-24.5655,-24.5655,-24.5655,-24.5655,-24.5655,-24.5655,-24.5655,-24.5655,-24.5655,-24.5655,-24.5655,-24.5655,-24.5655,-24.5655,-24.5655,-24.5655
2016-07-15 07:00:00,-14.4514,-14.4514,0,5.22,2.77454,-1.5758,1,134.8,8.45126,90.7177,1.02785,0,2.13663,271.083,0.446457,-14.4514,-14.4514,-14.4514,-14.4514,-14.4514,-14.4514,-14.4514,-14.4514,-14.4514,-14.4514,-14.4514,-14.4514,-14.4514,-14.4514,-14.4514,-14.4514
2016-07-15 07:30:00,-10.6131,-10.6131,0,5.4,3.09346,-2.66177,1,120.3,8.63408,90.7236,1.04003,0,2.51941,265.958,0.533645,-10.6131,-10.6131,-10.6131,-10.6131,-10.6131,-10.6131,-10.6131,-10.6131,-10.6131,-10.6131,-10.6131,-10.6131,-10.6131,-10.6131,-10.6131,-10.6131
2016-07-15 08:00:00,-13.5686,-13.5686,0,5.25,3.55057,NA,2,189.7,8.98389,89.5369,1.20121,0,2.38633,297.515,0.536756,-13.5686,-13.5686,-13.5686,-13.5686,-13.5686,-13.5686,-13.5686,-13.5686,-13.5686,-13.5686,-13.5686,-13.5686,-13.5686,-13.5686,-13.5686,-13.5686
2016-07-15 08:30:00,-14.1635,-14.1635,0,4.95,3.44426,-6.98816,0,186,9.25814,88.1759,1.38286,0,2.01007,299.666,0.788757,-14.1635,-14.1635,-14.1635,-14.1635,-14.1635,-14.1635,-14.1635,-14.1635,-14.1635,-14.1635,-14.1635,-14.1635,-14.1635,-14.1635,-14.1635,-14.1635
2016-07-15 09:00:00,NA,NA,2,4.84,2.9907,-10.966,0,160.3,9.49902,87.7674,1.45405,0,1.51522,283.988,0.556483,-16.1595,-15.9612,-11.4994,-15.4724,-15.9612,-8.91794,-16.4616,-13.5781,-17.4963,-12.344,-16.8271,-13.2757,-13.2757,-12.4668,-26.59,-25
2016-07-15 09:30:00,NA,NA,2,4.7,2.72139,-4.97958,0,188.9,9.7433,85.8109,1.71457,0,2.23121,301.913,0.517678,-18.1554,-17.1575,-11.4994,-13.1016,-17.1575,-2.91715,-7.47712,-11.5252,-15.2978,-17.211,-21.2785,-11.8171,-11.8171,-14.5289,-25.12,-18.64
2016-07-15 10:00:00,-20.1514,-20.1514,1,4.85,2.55839,-5.43883,0,121.2,9.69033,87.9028,1.4566,0,1.58665,272.453,0.456579,-20.1514,-20.1514,-20.1514,-20.1514,-20.1514,-20.1514,-20.1514,-20.1514,-20.1514,-20.1514,-20.1514,-20.1514,-20.1514,-20.1514,-20.1514,-20.1514
2016-07-15 10:30:00,NA,NA,2,4.72,2.88085,-14.5718,1,130.5,9.9672,87.1341,1.57824,0,1.73719,274.044,0.697312,-16.5721,-13.1016,-11.4994,-13.1016,-13.1016,-13.4662,-14.7201,-11.5252,-15.2978,-13.5053,-16.2775,-29.6513,-29.6513,-12.5884,-29.26,-28.88
2016-07-15 11:00:00,-12.9928,-12.9928,0,4.15,2.80643,-9.75889,0,298.4,10.7038,81.7941,2.34611,0,2.47597,294.438,0.556146,-12.9928,-12.9928,-12.9928,-12.9928,-12.9928,-12.9928,-12.9928,-12.9928,-12.9928,-12.9928,-12.9928,-12.9928,-12.9928,-12.9928,-12.9928,-12.9928
2016-07-15 11:30:00,-6.16056,-6.16056,1,4.4,2.58201,-14.7185,0,268.3,10.8514,81.5641,2.39922,0,1.92664,302.548,0.540544,-6.16056,-6.16056,-6.16056,-6.16056,-6.16056,-6.16056,-6.16056,-6.16056,-6.16056,-6.16056,-6.16056,-6.16056,-6.16056,-6.16056,-6.16056,-6.16056
2016-07-15 12:00:00,NA,NA,2,4.31,2.35759,-10.2018,0,326.1,10.9417,79.5892,2.67226,0,2.18683,300.842,0.518686,-7.81745,-10.0949,-11.4994,-13.1016,-10.0949,-18.664,-11.8567,-11.2789,-13.7715,-12.5346,-16.5932,-11.9053,-18.2374,-14.7137,-23.86,-16.57
2016-07-15 12:30:00,NA,NA,2,4.32,2.13317,-13.9045,0,208.7,11.1047,78.3915,2.85992,0,2.38427,308.766,0.524587,-9.47434,-10.1013,-11.4994,-11.0353,-10.1013,-36.7954,-39.6278,-11.8359,-14.4164,-12.9702,-14.643,-11.2984,-11.2984,-13.5693,-21.1,-15.01
2016-07-15 13:00:00,-11.1312,-11.1312,0,4.38,2.10837,-19.9454,0,341.3,11.4232,77.0571,3.10145,0,1.99398,309.606,0.676556,-11.1312,-11.1312,-11.1312,-11.1312,-11.1312,-11.1312,-11.1312,-11.1312,-11.1312,-11.1312,-11.1312,-11.1312,-11.1312,-11.1312,-11.1312,-11.1312
2016-07-15 13:30:00,-13.012,-13.012,1,4.46,2.43083,-17.1922,0,303.9,11.1964,79.5196,2.72719,0,2.45871,281.155,0.646268,-13.012,-13.012,-13.012,-13.012,-13.012,-13.012,-13.012,-13.012,-13.012,-13.012,-13.012,-13.012,-13.012,-13.012,-13.012,-13.012
2016-07-15 14:00:00,-8.96256,-8.96256,1,4.46,2.50878,-4.22976,0,299.5,10.6894,80.5204,2.50783,0,2.93572,305.068,0.735702,-8.96256,-8.96256,-8.96256,-8.96256,-8.96256,-8.96256,-8.96256,-8.96256,-8.96256,-8.96256,-8.96256,-8.96256,-8.96256,-8.96256,-8.96256,-8.96256
2016-07-15 14:30:00,NA,NA,2,4.38,2.61154,-13.9175,0,112.9,11.1181,76.9358,3.0553,0,1.98135,317.715,0.531455,-9.17367,-10.5235,-11.4994,-11.0353,-10.5235,-33.4321,-50.372,-11.4831,-14.2388,-16.6905,-12.7005,26.555,26.555,-6.64931,-18.83,-15.9
2016-07-15 15:00:00,NA,NA,2,4.35,2.16152,-18.8349,0,304,11.7644,75.4587,3.39331,0,1.78828,280.208,0.578382,-9.38478,-9.63427,-11.4994,-11.0353,-9.63427,2.99392,-5.86629,-11.9032,-14.4765,-8.81223,-11.8941,-14.0065,-14.0065,-10.6546,-24.16,-24.58
2016-07-15 15:30:00,-9.59589,-9.59589,0,4.32,2.10837,-6.06186,0,306,11.4369,76.4535,3.18593,0,1.99828,274.014,0.441795,-9.59589,-9.59589,-9.59589,-9.59589,-9.59589,-9.59589,-9.59589,-9.59589,-9.59589,-9.59589,-9.59589,-9.59589,-9.59589,-9.59589,-9.59589,-9.59589
2016-07-15 16:00:00,-10.3444,-10.3444,1,4.24,1.97372,-0.612943,0,122,11.2463,75.2787,3.30283,0,2.02686,299.41,0.434442,-10.3444,-10.3444,-10.3444,-10.3444,-10.3444,-10.3444,-10.3444,-10.3444,-10.3444,-10.3444,-10.3444,-10.3444,-10.3444,-10.3444,-10.3444,-10.3444
2016-07-15 16:30:00,NA,NA,2,3.86,1.81072,-4.33781,0,78.8,11.4134,74.2219,3.48243,0,3.4732,338.891,0.666265,-10.0565,-9.807,-11.4994,-9.97013,-9.807,5.02825,-3.50058,-9.65093,-11.1619,-9.26527,-8.00932,0.945195,0.945195,-13.3009,-15.26,-12.05
